Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2010S007283,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,344101,Gràcia,0035 0037,Dimarts,2,Laboral,2010,10,Octubre,26,21,Tarda,Desconegut,0,1,0,1,2,"4582941,54","428723,03"
2010S007492,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,54600,Calaf,0019 0019,Dijous,4,Laboral,2010,11,Novembre,4,10,Matí,Desconegut,0,1,0,1,2,"4583211,06","428445,79"
2010S002963,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,175900,Laforja,0104 0104,Dissabte,6,Laboral,2010,5,Maig,1,04,Nit,Desconegut,0,2,0,2,2,"4583097,80","428511,84"
2010S006920,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,143904,General Mitre,0084 0084,Dilluns,1,Laboral,2010,10,Octubre,11,14,Tarda,Desconegut,0,1,0,1,2,"4583465,12","427653,57"
2010S008221,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,46103,Bori i Fontestà,0031 0031,Dilluns,1,Laboral,2010,11,Novembre,29,15,Tarda,Desconegut,0,1,0,1,2,"4582724,32","427965,99"
2010S007444,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,144601,Diagonal,0626 0626,Dimarts,2,Laboral,2010,11,Novembre,2,19,Tarda,Desconegut,0,1,0,1,2,"4582616,44","428054,94"
2010S000174,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,55807,Francesc Macià,0006 0006,Diumenge,7,Laboral,2010,1,Gener,10,01,Nit,Desconegut,0,0,0,0,2,"4582730,96","428397,28"
2010S007797,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,144601,Diagonal,0600 0600,Dilluns,1,Laboral,2010,11,Novembre,15,15,Tarda,Desconegut,0,1,0,1,2,"4582752,90","428533,60"
2010S000159,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,188607,Mestre Nicolau,0017 0017,Dissabte,6,Laboral,2010,1,Gener,9,00,Nit,Desconegut,0,1,0,1,2,"4582852,29","428338,72"
2010S002623,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,113007,Escoles Pies,0001 0001,Dilluns,1,Laboral,2010,4,Abril,19,20,Tarda,Desconegut,0,2,0,2,6,"4582895,84","427804,05"
2010S007155,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,55603,Calvet,0041 0045,Divendres,5,Laboral,2010,10,Octubre,22,05,Nit,Desconegut,0,0,0,0,2,"4583031,67","428289,68"
2010S000849,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,701267,Dalt (Besòs),000720000,Dijous,4,Laboral,2010,2,Febrer,4,19,Tarda,Desconegut,0,1,0,1,3,"4583864,74","426100,77"
2010S003279,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,320908,Sarrià a Vallvidrera,0143 0143,Dijous,4,Laboral,2010,5,Maig,13,19,Tarda,Desconegut,0,2,0,2,2,"4584255,52","425614,47"
2010S006357,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,28000,Augusta,0375 0375,Dilluns,1,Laboral,2010,9,Setembre,20,20,Tarda,Desconegut,0,2,0,2,2,"4583825,11","426409,76"
2010S000234,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,58601,Can Caralleu,0021 0021,Dimarts,2,Laboral,2010,1,Gener,12,12,Matí,Desconegut,0,1,0,1,2,"4583670,49","425984,46"
2010S007780,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,3508,Aigües,0104 0104,Diumenge,7,Laboral,2010,11,Novembre,14,21,Tarda,Desconegut,0,1,0,1,2,"4584345,88","425176,18"
2010S002430,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,51500,Buïgas,0001 0001,Dilluns,1,Laboral,2010,4,Abril,12,16,Tarda,Desconegut,0,1,0,1,2,"4582739,61","427252,17"
2010S008293,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,103502,Doctor Roux,0080 0080,Dimecres,3,Laboral,2010,12,Desembre,1,13,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4583494,64","427140,52"
2010S003829,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,357103,Vergós,0002 0002,Dijous,4,Laboral,2010,6,Juny,3,14,Tarda,Desconegut,0,1,0,1,1,"4583517,00","427381,20"
2010S007044,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,193108,Manuel Girona,0077 0077,Dilluns,1,Laboral,2010,10,Octubre,18,10,Matí,Desconegut,0,2,0,2,2,"4582695,52","427195,95"
2010S000703,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,305201,Sant Joan Bosco,0002 0002,Divendres,5,Laboral,2010,1,Gener,29,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4582804,21","427178,81"
2010S001127,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,28000,Augusta,0282 0284,Dilluns,1,Laboral,2010,2,Febrer,15,13,Matí,Desconegut,0,1,0,1,2,"4583297,49","427307,47"
2010S003367,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,143904,General Mitre,0037 0039,Dilluns,1,Laboral,2010,5,Maig,17,10,Matí,Desconegut,0,2,0,2,2,"4582920,05","427524,18"
2010S008937,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,143904,General Mitre,0037 0039,Divendres,5,Laboral,2010,12,Desembre,24,23,Nit,Desconegut,0,1,0,1,2,"4582920,05","427524,18"
2010S005264,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,139805,Ganduxer,0117 0117,Dimecres,3,Laboral,2010,7,Juliol,28,08,Matí,Desconegut,0,2,0,2,2,"4583716,76","427460,28"
2010S009027,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,701267,Dalt (Besòs),000750000,Dimecres,3,Laboral,2010,12,Desembre,29,19,Tarda,Desconegut,0,3,0,3,2,"4584084,52","426304,38"
2010S000497,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,44709,Bonanova,0098X0098X,Dijous,4,Laboral,2010,1,Gener,21,17,Tarda,Desconegut,0,1,0,1,2,"4583645,15","426704,43"
2010S002786,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,100901,Carrasco i Formiguera,0013 0013B,Diumenge,7,Laboral,2010,4,Abril,25,11,Matí,Desconegut,0,1,0,1,2,"4583764,02","426630,15"
2010S001930,5,Sarrià-Sant Gervasi,52-5-23,Sarrià,275202,Ramon Miquel i Planas,0035U0035U,Divendres,5,Laboral,2010,3,Març,19,18,Tarda,Desconegut,0,1,0,1,2,"4583528,16","426295,41"
2010S003220,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0066 0070,Dimarts,2,Laboral,2010,5,Maig,11,14,Tarda,Desconegut,0,2,0,2,2,"4584723,25","427426,45"
2010S006861,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,32700,Balmes,0441 0441,Dissabte,6,Laboral,2010,10,Octubre,9,00,Nit,Desconegut,0,0,0,0,2,"4584567,86","427879,90"
2010S008586,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,32700,Balmes,0403 0407,Dilluns,1,Laboral,2010,12,Desembre,13,15,Tarda,Desconegut,0,1,0,1,2,"4584299,36","427980,61"
2010S000325,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,143904,General Mitre,0173 0173,Divendres,5,Laboral,2010,1,Gener,15,15,Tarda,Desconegut,0,2,0,2,2,"4584005,55","428138,64"
2010S000304,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,193006,Manuel Arnús,0004 0004,Divendres,5,Laboral,2010,1,Gener,15,03,Nit,Desconegut,0,1,0,1,2,"4585328,70","427483,51"
2010S007708,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,101008,Tibidabo,0002 0004,Dijous,4,Laboral,2010,11,Novembre,11,19,Tarda,Desconegut,0,1,0,1,2,"4584687,93","427872,84"
2010S008237,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),000850000,Dilluns,1,Laboral,2010,11,Novembre,29,19,Tarda,Desconegut,0,2,0,2,3,"4584742,28","427049,32"
2010S003090,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),000850000,Dijous,4,Laboral,2010,5,Maig,6,16,Tarda,Desconegut,0,3,0,3,2,"4584742,28","427049,32"
2010S005541,5,Sarrià-Sant Gervasi,52-5-24,les Tres Torres,97308,Dalmases,0059 0059,Dimarts,2,Laboral,2010,8,Agost,10,11,Matí,Desconegut,0,0,0,0,1,"4583859,56","427176,76"
2010S001187,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,32700,Balmes,0346 0346,Dimecres,3,Laboral,2010,2,Febrer,17,17,Tarda,Desconegut,0,2,0,2,2,"4583917,06","428347,64"
2010S005410,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,143904,General Mitre,0221 0221,Dimarts,2,Laboral,2010,8,Agost,3,13,Matí,Desconegut,0,1,0,1,2,"4584148,07","428526,47"
2010S006992,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,32700,Balmes,0368 0368,Divendres,5,Laboral,2010,10,Octubre,15,19,Tarda,Desconegut,0,2,0,2,2,"4583996,82","428226,39"
2010S002423,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,32700,Balmes,0370 0370,Dilluns,1,Laboral,2010,4,Abril,12,14,Tarda,Desconegut,0,1,0,1,2,"4584030,05","428168,48"
2010S002866,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,152508,Guillem Tell,0028 0028,Dimecres,3,Laboral,2010,4,Abril,28,14,Tarda,Desconegut,0,1,0,1,1,"4583774,97","428808,61"
2010S000724,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,143904,General Mitre,0220 0220,Dissabte,6,Laboral,2010,1,Gener,30,19,Tarda,Desconegut,0,0,0,0,2,"4584136,76","428688,53"
2010S008612,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,191703,Mandri,0011 0011,Dimarts,2,Laboral,2010,12,Desembre,14,13,Matí,Desconegut,0,2,0,2,2,"4583755,11","427688,71"
2010S007581,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,223606,Muntaner,0551 0553,Diumenge,7,Laboral,2010,11,Novembre,7,09,Matí,Desconegut,0,4,0,4,2,"4584078,72","427725,12"
2010S004662,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,369306,Saragossa,0063 0063,Dilluns,1,Laboral,2010,7,Juliol,5,11,Matí,Desconegut,0,1,0,1,1,"4583773,69","428834,95"
2010S000355,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,23505,Arimon,0062 0064,Dissabte,6,Laboral,2010,1,Gener,16,14,Tarda,Desconegut,0,1,0,1,2,"4583827,24","427716,03"
2010S000326,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,143904,General Mitre,0099 0099,Divendres,5,Laboral,2010,1,Gener,15,16,Tarda,Desconegut,0,1,0,1,2,"4583548,31","427679,04"
2010S008664,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,143904,General Mitre,0099 0099,Dimecres,3,Laboral,2010,12,Desembre,15,15,Tarda,Desconegut,0,1,0,1,2,"4583548,31","427679,04"
2010S008731,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,44709,Bonanova,0009 0009,Dijous,4,Laboral,2010,12,Desembre,16,17,Tarda,Desconegut,0,1,0,1,2,"4584185,63","427486,00"
2010S000646,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,302203,Sant Gervasi de Cassoles,0053 0053,Dimecres,3,Laboral,2010,1,Gener,27,22,Nit,Desconegut,0,1,0,1,2,"4584082,53","427926,00"
2010S004868,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,302804,Sant Guillem,0019 0019,Dimarts,2,Laboral,2010,7,Juliol,13,08,Matí,Desconegut,0,1,0,1,2,"4583856,85","428577,07"
2010S007415,6,Gràcia,61-6-28,Vallcarca i els Penitents,123408,Lesseps,0020 0020,Dimarts,2,Laboral,2010,11,Novembre,2,00,Nit,Desconegut,0,1,0,1,2,"4584320,25","428910,64"
2010S007211,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0009 0009,Diumenge,7,Laboral,2010,10,Octubre,24,10,Matí,Desconegut,0,0,0,0,3,"4584391,41","428871,36"
2010S006580,6,Gràcia,61-6-28,Vallcarca i els Penitents,230000,Mare de Déu del Coll,0015 0015,Dimarts,2,Laboral,2010,9,Setembre,28,22,Nit,Desconegut,0,1,0,1,2,"4585084,08","428508,79"
2010S005955,6,Gràcia,61-6-29,el Coll,230000,Mare de Déu del Coll,0092U0092U,Divendres,5,Laboral,2010,9,Setembre,3,12,Matí,Desconegut,0,1,0,1,2,"4585536,13","428793,38"
2010S008640,6,Gràcia,61-6-28,Vallcarca i els Penitents,352507,Vall d'Hebron,0001 0001,Dimecres,3,Laboral,2010,12,Desembre,15,08,Matí,Desconegut,0,1,0,1,2,"4585324,35","427842,28"
2010S002365,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0194 0196,Divendres,5,Laboral,2010,4,Abril,9,10,Matí,Desconegut,0,2,0,2,3,"4585289,01","428312,26"
2010S000705,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0198 0198,Divendres,5,Laboral,2010,1,Gener,29,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4585315,13","428299,68"
2010S003471,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0123X0123X,Dijous,4,Laboral,2010,5,Maig,20,14,Tarda,Desconegut,0,1,0,1,2,"4584883,36","428392,54"
2010S008204,6,Gràcia,61-6-28,Vallcarca i els Penitents,147508,Gomis,0025 0025,Dilluns,1,Laboral,2010,11,Novembre,29,09,Matí,Desconegut,0,2,0,2,2,"4584899,98","428202,90"
2010S001641,6,Gràcia,62-6-31,la Vila de Gràcia,344000,Dalt,0004 0004,Dilluns,1,Laboral,2010,3,Març,8,07,Matí,Desconegut,0,1,0,1,1,"4584396,78","429065,14"
2010S008292,6,Gràcia,61-6-30,la Salut,189905,Maignon,0021 0023,Dimecres,3,Laboral,2010,12,Desembre,1,12,Matí,Desconegut,0,0,1,1,1,"4584523,53","429084,01"
2010S006006,6,Gràcia,61-6-30,la Salut,366002,Mare de Déu de la Salut,0055 0055,Diumenge,7,Laboral,2010,9,Setembre,5,18,Tarda,Desconegut,0,2,0,2,2,"4584784,10","429552,91"
2010S003901,6,Gràcia,62-6-31,la Vila de Gràcia,356803,Verdi,0016 0016,Dissabte,6,Laboral,2010,6,Juny,5,12,Matí,Desconegut,0,2,0,2,1,"4583891,43","429564,73"
2010S006746,6,Gràcia,62-6-31,la Vila de Gràcia,148103,Goya,0018 0018,Dimarts,2,Laboral,2010,10,Octubre,5,11,Matí,Desconegut,0,1,0,1,1,"4583477,00","429575,26"
2010S002428,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0124 0124,Dilluns,1,Laboral,2010,4,Abril,12,14,Tarda,Desconegut,0,1,0,1,2,"4583659,61","429266,55"
2010S005771,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya,0489 0489,Dimecres,3,Laboral,2010,8,Agost,25,10,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"4584565,41","430207,72"
2010S001645,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,109203,Encarnació,0082 0082,Dilluns,1,Laboral,2010,3,Març,8,20,Tarda,Desconegut,0,2,0,2,1,"4584312,76","429928,56"
2010S001426,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,144306,Pi i Margall,0033 0033,Divendres,5,Laboral,2010,2,Febrer,26,19,Tarda,Desconegut,0,1,0,1,2,"4584388,48","430081,44"
2010S002458,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,225500,Nàpols,0271 0271,Dimarts,2,Laboral,2010,4,Abril,13,15,Tarda,Desconegut,0,1,0,1,2,"4583803,45","430576,37"
2010S008951,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya,0337 0337,Dissabte,6,Laboral,2010,12,Desembre,25,14,Tarda,Desconegut,0,1,0,1,2,"4584016,32","430741,45"
2010S004431,6,Gràcia,62-6-31,la Vila de Gràcia,306306,Sant Lluís,0055 0055,Divendres,5,Laboral,2010,6,Juny,25,17,Tarda,Altres,0,1,0,1,1,"4584135,96","429839,31"
2010S002787,6,Gràcia,62-6-31,la Vila de Gràcia,306306,Sant Lluís,0055 0055,Diumenge,7,Laboral,2010,4,Abril,25,10,Matí,Desconegut,0,0,1,1,2,"4584135,96","429839,31"
2010S007050,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0409 0409,Dilluns,1,Laboral,2010,10,Octubre,18,14,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4583528,36","430126,28"
2010S000668,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0427 0427,Dijous,4,Laboral,2010,1,Gener,28,20,Tarda,Desconegut,0,1,0,1,2,"4583597,06","430196,86"
2010S008409,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0188 0188,Dilluns,1,Laboral,2010,12,Desembre,6,14,Tarda,Desconegut,0,2,0,2,2,"4583897,03","430169,27"
2010S001389,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0241B0241B,Dijous,4,Laboral,2010,2,Febrer,25,13,Matí,Desconegut,0,2,0,2,3,"4583791,53","430391,67"
2010S006918,6,Gràcia,62-6-31,la Vila de Gràcia,31300,Bailèn,0207 0209,Divendres,5,Laboral,2010,10,Octubre,1,18,Tarda,Desconegut,0,1,0,1,3,"4583740,77","430077,45"
2010S005046,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409,Sant Cugat,000330000,Dimarts,2,Laboral,2010,7,Juliol,20,09,Matí,Desconegut,0,0,2,2,2,"4586980,97","427524,05"
2010S008917,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,352507,Vall d'Hebron,0101X0101X,Divendres,5,Laboral,2010,12,Desembre,24,10,Matí,Desconegut,0,1,0,1,2,"4586223,28","428277,72"
2010S005962,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,701267,Dalt (Besòs),001050000,Divendres,5,Laboral,2010,9,Setembre,3,16,Tarda,Desconegut,0,5,0,5,4,"4586162,40","428279,65"
2010S007927,7,Horta-Guinardó,71-7-38,la Teixonera,120603,Fastenrath,0090 0090,Divendres,5,Laboral,2010,11,Novembre,19,08,Matí,Desconegut,0,1,0,1,2,"4586018,07","428747,05"
2010S001283,7,Horta-Guinardó,71-7-38,la Teixonera,41700,Besòs,0031 0031,Diumenge,7,Laboral,2010,2,Febrer,21,11,Matí,Desconegut,0,1,0,1,2,"4585958,07","428842,52"
2010S000572,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,173870,Judea,0001X0001X,Dilluns,1,Laboral,2010,1,Gener,25,08,Matí,Desconegut,0,1,0,1,2,"4586286,51","428246,51"
2010S008225,7,Horta-Guinardó,71-7-38,la Teixonera,72500,Castellbisbal,0049 0049,Dilluns,1,Laboral,2010,11,Novembre,29,17,Tarda,Desconegut,0,1,0,1,2,"4585888,64","428567,92"
2010S001385,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,248800,Pedrell,0002 0008,Dijous,4,Laboral,2010,2,Febrer,25,11,Matí,Creuar per fora pas de vianants,0,2,0,2,1,"4586183,80","430543,46"
2010S004797,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,248800,Pedrell,0038 0038,Divendres,5,Laboral,2010,7,Juliol,9,21,Tarda,Desconegut,0,0,0,0,7,"4586240,57","430419,77"
2010S002465,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,12203,Alt de Pedrell,0016 0016,Dimarts,2,Laboral,2010,4,Abril,13,22,Nit,Desconegut,0,1,0,1,1,"4586203,49","430590,18"
2010S001497,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,700825,Granja Vella,0001 0001,Dimarts,2,Laboral,2010,3,Març,2,09,Matí,Desconegut,0,0,0,0,1,"4586477,42","428909,21"
2010S008566,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,700825,Granja Vella,0011 0015,Dilluns,1,Laboral,2010,12,Desembre,13,07,Matí,Desconegut,0,1,0,1,2,"4586466,79","428645,09"
2010S004230,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,169103,Jorge Manrique,0006 0010,Dijous,4,Laboral,2010,6,Juny,17,11,Matí,Desconegut,0,1,0,1,2,"4586945,89","429177,92"
2010S006188,7,Horta-Guinardó,71-7-40,Montbau,701678,Arturo Mundet,0000 0000,Dilluns,1,Laboral,2010,9,Setembre,13,15,Tarda,Desconegut,0,2,0,2,2,"4587703,29","428699,55"
2010S003077,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001090000,Dijous,4,Laboral,2010,5,Maig,6,08,Matí,Desconegut,0,1,0,1,2,"4586540,52","428415,37"
2010S006791,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001120000,Dimecres,3,Laboral,2010,10,Octubre,6,15,Tarda,Desconegut,0,1,0,1,2,"4586824,33","428516,74"
2010S000506,7,Horta-Guinardó,72-7-43,Horta,701267,Dalt (Besòs),001200000,Divendres,5,Laboral,2010,1,Gener,22,07,Matí,Desconegut,0,1,0,1,2,"4587543,63","428866,71"
2010S006196,7,Horta-Guinardó,72-7-43,Horta,701267,Dalt (Besòs),001200000,Dimarts,2,Laboral,2010,9,Setembre,14,07,Matí,Desconegut,0,1,0,1,2,"4587543,63","428866,71"
2010S006775,7,Horta-Guinardó,72-7-43,Horta,701267,Dalt (Besòs),001230000,Dimecres,3,Laboral,2010,10,Octubre,6,07,Matí,Desconegut,0,1,0,1,2,"4587705,14","429120,75"
2010S009033,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,78303,Ciències,0043 0043,Dijous,4,Laboral,2010,12,Desembre,30,11,Matí,Desconegut,0,1,0,1,2,"4586325,02","429687,34"
2010S004335,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,198906,Marquès de Foronda,0037 0039,Dilluns,1,Laboral,2010,6,Juny,21,20,Tarda,Desconegut,0,1,0,1,2,"4586342,96","429700,14"
2010S000446,7,Horta-Guinardó,72-7-43,Horta,69652,Cal Notari,0103 0103,Dimecres,3,Laboral,2010,1,Gener,20,06,Matí,Desconegut,0,2,0,2,2,"4587839,63","429159,86"
2010S002961,7,Horta-Guinardó,73-7-34,Can Baró,170601,José Millán González,0034 0034,Divendres,5,Laboral,2010,4,Abril,30,23,Nit,Creuar per fora pas de vianants,0,0,1,1,1,"4585332,32","429770,12"
2010S002740,7,Horta-Guinardó,72-7-43,Horta,329505,Tajo,0055 0055,Divendres,5,Laboral,2010,4,Abril,23,09,Matí,Creuar per fora pas de vianants,0,2,0,2,1,"4586776,18","429902,99"
2010S006533,7,Horta-Guinardó,72-7-43,Horta,329505,Tajo,0072 0074,Dilluns,1,Laboral,2010,9,Setembre,27,12,Matí,Desconegut,0,1,0,1,1,"4586809,86","429765,59"
2010S007221,7,Horta-Guinardó,73-7-37,el Carmel,97807,Dante Alighieri,0133 0133,Diumenge,7,Laboral,2010,10,Octubre,24,20,Tarda,Desconegut,0,1,0,1,1,"4586409,52","429359,79"
2010S006983,7,Horta-Guinardó,73-7-37,el Carmel,55002,Calderón de la Barca,0031 0031,Divendres,5,Laboral,2010,10,Octubre,15,04,Nit,Desconegut,0,0,0,0,2,"4585985,72","429422,69"
2010S003287,7,Horta-Guinardó,73-7-37,el Carmel,3600,Agudells,0055 0055,Dissabte,6,Laboral,2010,5,Maig,15,02,Nit,Desconegut,0,1,1,2,1,"4586061,18","429587,62"
2010S001296,7,Horta-Guinardó,73-7-37,el Carmel,3600,Agudells,0075 0075,Dilluns,1,Laboral,2010,2,Febrer,22,09,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4586002,79","429498,08"
2010S003844,7,Horta-Guinardó,73-7-37,el Carmel,320307,Santuari,0116 0116,Dijous,4,Laboral,2010,6,Juny,3,21,Tarda,Desconegut,0,1,0,1,2,"4585577,52","429563,83"
2010S000985,7,Horta-Guinardó,73-7-37,el Carmel,245008,Passerell,0035 0035,Dimecres,3,Laboral,2010,2,Febrer,10,08,Matí,Desconegut,0,0,0,0,1,"4585776,16","429681,79"
2010S001038,7,Horta-Guinardó,74-7-35,el Guinardó,297001,Sant Antoni Maria Claret,0239 0241,Dijous,4,Laboral,2010,2,Febrer,11,14,Tarda,Desconegut,0,2,0,2,2,"4585236,81","431491,89"
2010S006411,7,Horta-Guinardó,74-7-33,el Baix Guinardó,268105,Providència,0145 0145,Dimecres,3,Laboral,2010,9,Setembre,22,15,Tarda,Desconegut,0,1,0,1,2,"4584683,20","430138,32"
2010S005163,7,Horta-Guinardó,74-7-35,el Guinardó,279101,Renaixença,0063U0063U,Divendres,5,Laboral,2010,7,Juliol,23,19,Tarda,Desconegut,0,2,0,2,2,"4585572,25","431272,61"
2010S007256,7,Horta-Guinardó,73-7-37,el Carmel,97807,Dante Alighieri,0177 0179,Dilluns,1,Laboral,2010,10,Octubre,25,18,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4586283,20","429187,21"
2010S003851,7,Horta-Guinardó,74-7-33,el Baix Guinardó,68900,Cartagena,0335 0335,Divendres,5,Laboral,2010,6,Juny,4,11,Matí,Desconegut,0,1,0,1,2,"4584824,10","430888,54"
2010S003600,7,Horta-Guinardó,74-7-33,el Baix Guinardó,73900,Castillejos,0340 0340,Dimarts,2,Laboral,2010,5,Maig,25,19,Tarda,Desconegut,0,2,0,2,3,"4584670,36","430889,89"
2010S002100,7,Horta-Guinardó,74-7-33,el Baix Guinardó,297001,Sant Antoni Maria Claret,0163 0165,Divendres,5,Laboral,2010,3,Març,26,10,Matí,Desconegut,0,2,0,2,2,"4584720,88","430964,42"
2010S005181,7,Horta-Guinardó,74-7-33,el Baix Guinardó,186102,Llorens i Barba,0065 0067,Dissabte,6,Laboral,2010,7,Juliol,24,17,Tarda,Desconegut,0,1,0,1,2,"4584930,08","430763,39"
2010S007933,7,Horta-Guinardó,74-7-33,el Baix Guinardó,152905,Guinardó,0044 0044,Divendres,5,Laboral,2010,11,Novembre,19,11,Matí,Desconegut,0,1,0,1,2,"4584811,60","430338,94"
2010S001017,7,Horta-Guinardó,74-7-33,el Baix Guinardó,152905,Guinardó,0044 0044,Dijous,4,Laboral,2010,2,Febrer,11,00,Nit,Desconegut,0,0,2,2,2,"4584811,60","430338,94"
2010S004168,7,Horta-Guinardó,74-7-33,el Baix Guinardó,152905,Guinardó,0046 0046,Dimarts,2,Laboral,2010,6,Juny,15,14,Tarda,Desconegut,0,2,0,2,4,"4584828,09","430388,00"
