Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2013S008040,2,Eixample,26-2-5,el Fort Pienc,286504,Roger de Flor,0090 0090,Dilluns,1,Laboral,2013,11,Novembre,11,14,Tarda,Desconegut,0,1,0,1,3,"4582800,62","431398,91"
2013S003443,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0794 0794,Dilluns,1,Laboral,2013,5,Maig,13,15,Tarda,Desconegut,0,1,0,1,3,"4583454,05","431658,54"
2013S003500,2,Eixample,26-2-5,el Fort Pienc,178308,Lepant,0169 0169,Dimecres,3,Laboral,2013,5,Maig,15,08,Matí,Desconegut,0,2,0,2,3,"4583428,63","431705,24"
2013S000430,2,Eixample,26-2-5,el Fort Pienc,197302,Marina,0178 0178,Dissabte,6,Laboral,2013,1,Gener,19,11,Matí,Desconegut,0,1,0,1,2,"4583388,50","431602,28"
2013S002075,2,Eixample,26-2-5,el Fort Pienc,325005,Sicília,0191 0191,Dimarts,2,Laboral,2013,3,Març,19,22,Nit,Desconegut,0,3,0,3,2,"4583509,75","431050,98"
2013S001535,2,Eixample,25-2-6,la Sagrada Família,238400,Padilla,0319 0319,Dimecres,3,Laboral,2013,2,Febrer,27,16,Tarda,Desconegut,0,1,0,1,2,"4584460,06","430875,44"
2013S000108,2,Eixample,25-2-6,la Sagrada Família,238400,Padilla,0323 0325,Diumenge,7,Laboral,2013,1,Gener,6,23,Nit,Desconegut,0,1,0,1,2,"4584484,85","430856,63"
2013S004217,2,Eixample,25-2-6,la Sagrada Família,268003,Provença,0379 0381,Dilluns,1,Laboral,2013,6,Juny,10,08,Matí,Desconegut,0,1,0,1,2,"4583722,11","430708,90"
2013S008711,2,Eixample,25-2-6,la Sagrada Família,350308,València,0470 0470,Dimarts,2,Laboral,2013,12,Desembre,3,18,Tarda,Desconegut,0,1,0,1,2,"4583861,64","431267,98"
2013S003435,2,Eixample,25-2-6,la Sagrada Família,161407,Indústria,0116 0116,Dilluns,1,Laboral,2013,5,Maig,13,08,Matí,Desconegut,0,1,0,1,2,"4584322,28","430779,78"
2013S000118,2,Eixample,25-2-6,la Sagrada Família,76807,Sardenya,0245 0245,Dilluns,1,Laboral,2013,1,Gener,7,11,Matí,Desconegut,0,1,0,1,2,"4583612,37","431136,50"
2013S006156,2,Eixample,25-2-6,la Sagrada Família,238400,Padilla,0264 0264,Divendres,5,Laboral,2013,8,Agost,30,18,Tarda,Desconegut,0,1,0,1,4,"4584235,83","431130,68"
2013S003616,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0310 0310,Diumenge,7,Laboral,2013,5,Maig,19,22,Nit,Desconegut,0,1,0,1,2,"4583593,39","431130,96"
2013S005557,2,Eixample,25-2-6,la Sagrada Família,325005,Sicília,0266 0266,Dimarts,2,Laboral,2013,7,Juliol,30,13,Matí,Desconegut,0,1,0,1,2,"4583565,30","431026,06"
2013S008207,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0332 0332,Dissabte,6,Laboral,2013,11,Novembre,16,17,Tarda,Desconegut,0,0,0,0,2,"4583553,68","431005,24"
2013S004293,2,Eixample,25-2-6,la Sagrada Família,297001,Sant Antoni Maria Claret,0206 0206,Dimarts,2,Laboral,2013,5,Maig,28,13,Matí,Desconegut,0,1,0,1,2,"4584670,01","430944,05"
2013S006942,2,Eixample,25-2-6,la Sagrada Família,297001,Sant Antoni Maria Claret,0208 0208,Dimarts,2,Laboral,2013,10,Octubre,1,13,Matí,Desconegut,0,1,0,1,2,"4584677,64","430951,86"
2013S003624,3,Sants-Montjuïc,31-3-11,el Poble Sec,701266,Litoral (Llobregat),001180000,Dilluns,1,Laboral,2013,5,Maig,20,13,Matí,Desconegut,0,1,0,1,1,"4579910,27","430808,87"
2013S006186,3,Sants-Montjuïc,31-3-11,el Poble Sec,701266,Litoral (Llobregat),001360000,Diumenge,7,Laboral,2013,9,Setembre,1,19,Tarda,Desconegut,0,0,0,0,2,"4578832,07","429984,07"
2013S005683,3,Sants-Montjuïc,31-3-11,el Poble Sec,234001,Olímpic,0014V0014V,Diumenge,7,Laboral,2013,8,Agost,4,17,Tarda,Desconegut,0,2,0,2,2,"4579423,57","429511,21"
2013S002130,3,Sants-Montjuïc,31-3-11,el Poble Sec,198702,Francesc Ferrer i Guàrdia,0002 0004,Dijous,4,Laboral,2013,3,Març,21,20,Tarda,Desconegut,0,1,0,1,2,"4580349,29","428968,67"
2013S005563,3,Sants-Montjuïc,31-3-11,el Poble Sec,198702,Francesc Ferrer i Guàrdia,0007 0007,Dimarts,2,Laboral,2013,7,Juliol,30,18,Tarda,Desconegut,0,1,0,1,2,"4580270,65","428895,59"
2013S004918,3,Sants-Montjuïc,31-3-11,el Poble Sec,114000,Espanya,9999 9999,Dissabte,6,Laboral,2013,7,Juliol,6,11,Matí,Desconegut,0,1,0,1,2,"4580704,33","428846,88"
2013S001495,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,24600,Arnes,0001 0015,Dimarts,2,Laboral,2013,2,Febrer,26,14,Tarda,Desconegut,0,1,0,1,2,"4578039,79","427939,17"
2013S004361,3,Sants-Montjuïc,31-3-11,el Poble Sec,330504,Tapioles,0061 0061,Dissabte,6,Laboral,2013,6,Juny,15,11,Matí,Desconegut,0,1,0,1,2,"4580390,10","430066,88"
2013S002023,3,Sants-Montjuïc,31-3-11,el Poble Sec,701349,Drassanes,0002X0002X,Dilluns,1,Laboral,2013,3,Març,18,13,Matí,Desconegut,0,3,0,3,2,"4580596,80","431031,87"
2013S003695,3,Sants-Montjuïc,31-3-11,el Poble Sec,130006,Fontrodona,0032 0032,Dijous,4,Laboral,2013,5,Maig,23,13,Matí,Desconegut,0,2,0,2,1,"4580526,01","430340,50"
2013S008981,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0077X0077X,Divendres,5,Laboral,2013,12,Desembre,13,07,Matí,Desconegut,0,1,0,1,1,"4580705,15","430364,92"
2013S003234,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0085 0085,Dissabte,6,Laboral,2013,5,Maig,4,09,Matí,Desconegut,0,1,0,1,2,"4580698,76","430273,08"
2013S005822,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0001X0001X,Dissabte,6,Laboral,2013,8,Agost,10,17,Tarda,Desconegut,0,1,0,1,2,"4580654,13","431026,11"
2013S002154,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0099 0099,Divendres,5,Laboral,2013,3,Març,22,17,Tarda,Desconegut,0,1,0,1,2,"4580701,82","430042,44"
2013S009361,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,370203,Número 3 Zona Franca,0077 0077,Dimecres,3,Laboral,2013,12,Desembre,25,05,Nit,Desconegut,0,1,0,1,1,"4576450,42","427084,64"
2013S003580,3,Sants-Montjuïc,32-3-13,la Marina de Port,206607,Mecànica,0012 0012,Dissabte,6,Laboral,2013,5,Maig,18,03,Nit,Desconegut,0,4,0,4,7,"4578988,89","427898,98"
2013S009376,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001170000,Dijous,4,Laboral,2013,12,Desembre,26,13,Matí,Desconegut,0,6,0,6,4,"4579984,24","430878,91"
2013S006767,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001490000,Dimecres,3,Laboral,2013,9,Setembre,25,09,Matí,Desconegut,0,1,0,1,2,"4577928,09","428730,81"
2013S003636,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701481,Longitudinal 9,0066 0066,Dimarts,2,Laboral,2013,5,Maig,21,14,Tarda,Desconegut,0,1,0,1,2,"4575669,27","426427,02"
2013S003892,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,Creu Coberta,0071 0071,Dijous,4,Laboral,2013,5,Maig,30,08,Matí,Desconegut,0,1,0,1,2,"4580750,68","428548,46"
2013S003451,3,Sants-Montjuïc,33-3-15,Hostafrancs,308200,Sant Nicolau,0017U0017U,Dilluns,1,Laboral,2013,5,Maig,13,19,Tarda,Desconegut,0,1,0,1,1,"4581067,90","428550,08"
2013S001129,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,Creu Coberta,0133 0133,Dimecres,3,Laboral,2013,2,Febrer,13,20,Tarda,Desconegut,0,2,0,2,2,"4580762,75","428201,04"
2013S008202,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0248 0248,Dissabte,6,Laboral,2013,11,Novembre,16,15,Tarda,Desconegut,0,1,0,1,2,"4580245,61","428380,22"
2013S000733,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0278 0278,Dimecres,3,Laboral,2013,1,Gener,30,14,Tarda,Desconegut,0,1,0,1,2,"4580343,30","428480,03"
2013S008294,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0282 0282,Diumenge,7,Laboral,2013,11,Novembre,24,12,Matí,Desconegut,0,1,0,1,2,"4580363,34","428500,48"
2013S009292,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0302 0302,Diumenge,7,Laboral,2013,12,Desembre,22,14,Tarda,Desconegut,0,2,0,2,2,"4580450,58","428589,55"
2013S006211,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0192 0192,Dimarts,2,Laboral,2013,9,Setembre,3,10,Matí,Desconegut,0,2,0,2,2,"4580010,53","428140,56"
2013S007111,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,135101,Font Florida,0074 0074,Dilluns,1,Laboral,2013,10,Octubre,7,14,Tarda,Desconegut,0,1,0,1,1,"4580026,73","428351,92"
2013S005694,3,Sants-Montjuïc,32-3-13,la Marina de Port,169409,Corts Catalanes,0186 0186,Dilluns,1,Laboral,2013,8,Agost,5,08,Matí,Desconegut,0,1,0,1,2,"4579912,34","428039,53"
2013S007884,3,Sants-Montjuïc,32-3-13,la Marina de Port,12600,Alts Forns,0079 0079,Dimarts,2,Laboral,2013,11,Novembre,5,14,Tarda,Desconegut,0,1,0,1,2,"4579049,83","428243,51"
2013S008602,3,Sants-Montjuïc,34-3-17,Sants - Badal,282252,Blanca,0109 0111,Divendres,5,Laboral,2013,11,Novembre,29,20,Tarda,Desconegut,0,1,0,1,2,"4580419,83","426990,45"
2013S005856,3,Sants-Montjuïc,34-3-17,Sants - Badal,68401,Carreras i Candi,0046 0046,Dilluns,1,Laboral,2013,8,Agost,12,12,Matí,Desconegut,0,1,0,1,2,"4580607,45","427011,93"
2013S007265,3,Sants-Montjuïc,34-3-17,Sants - Badal,282252,Blanca,0077 0079,Dissabte,6,Laboral,2013,10,Octubre,12,23,Nit,Desconegut,0,2,0,2,2,"4580515,61","426886,98"
2013S006084,3,Sants-Montjuïc,34-3-17,Sants - Badal,312400,Sants,0279 0279,Diumenge,7,Laboral,2013,8,Agost,25,15,Tarda,Desconegut,0,1,0,1,1,"4580797,64","427205,92"
2013S001284,3,Sants-Montjuïc,33-3-16,la Bordeta,160903,Ildefons Cerdà,0007 0007,Dimarts,2,Laboral,2013,2,Febrer,19,19,Tarda,Desconegut,0,1,0,1,2,"4579681,07","427716,75"
2013S007376,3,Sants-Montjuïc,33-3-16,la Bordeta,160903,Ildefons Cerdà,0007 0007,Dijous,4,Laboral,2013,10,Octubre,17,17,Tarda,Desconegut,0,1,0,1,3,"4579681,07","427716,75"
2013S008265,3,Sants-Montjuïc,33-3-16,la Bordeta,169409,Corts Catalanes,0153 0153,Dilluns,1,Laboral,2013,11,Novembre,11,09,Matí,Desconegut,0,1,0,1,3,"4579791,83","427842,57"
2013S003201,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0295 0301,Divendres,5,Laboral,2013,5,Maig,3,15,Tarda,Desconegut,0,1,0,1,2,"4580432,97","428497,33"
2013S003367,3,Sants-Montjuïc,33-3-16,la Bordeta,89707,Constitució,0081 0081,Dijous,4,Laboral,2013,5,Maig,9,19,Tarda,Desconegut,0,1,0,1,1,"4580149,03","427660,22"
2013S001970,3,Sants-Montjuïc,33-3-16,la Bordeta,10503,Almeria,0036 0036,Dilluns,1,Laboral,2013,3,Març,11,11,Matí,Desconegut,0,0,0,0,1,"4580421,77","427990,10"
2013S005079,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0255 0257,Divendres,5,Laboral,2013,7,Juliol,12,03,Nit,Desconegut,0,4,0,4,2,"4580264,21","428324,99"
2013S008933,3,Sants-Montjuïc,33-3-16,la Bordeta,244901,Parcerisa,0040 0040,Dimecres,3,Laboral,2013,12,Desembre,11,18,Tarda,Desconegut,0,1,0,1,1,"4579848,42","427809,69"
2013S002342,3,Sants-Montjuïc,33-3-16,la Bordeta,280202,Mossèn Amadeu Oller,0001X0001X,Dilluns,1,Laboral,2013,4,Abril,1,19,Tarda,Desconegut,0,0,0,0,2,"4579966,60","427996,23"
2013S007643,3,Sants-Montjuïc,34-3-18,Sants,366206,Viriat,0014U0014U,Dissabte,6,Laboral,2013,10,Octubre,26,23,Nit,Desconegut,0,1,0,1,1,"4581269,21","428036,68"
2013S003906,3,Sants-Montjuïc,34-3-18,Sants,7407,Alcolea,0022 0022,Dijous,4,Laboral,2013,5,Maig,30,10,Matí,Desconegut,0,0,0,0,1,"4580881,26","427813,04"
2013S002962,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,0079 0081,Dimecres,3,Laboral,2013,4,Abril,24,00,Nit,Desconegut,0,2,0,2,2,"4580776,04","427823,61"
2013S000233,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,0098 0098,Divendres,5,Laboral,2013,1,Gener,11,01,Nit,Desconegut,0,0,0,0,2,"4580801,45","427779,76"
2013S007466,3,Sants-Montjuïc,34-3-18,Sants,30602,Badal,0112 0114,Dilluns,1,Laboral,2013,10,Octubre,21,08,Matí,Desconegut,0,1,0,1,2,"4580316,88","427446,44"
2013S008951,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,0215 0215,Dijous,4,Laboral,2013,12,Desembre,12,11,Matí,Desconegut,0,1,0,1,2,"4580792,53","427424,49"
2013S003445,3,Sants-Montjuïc,34-3-18,Sants,17706,Antoni de Capmany,0086 0086,Dilluns,1,Laboral,2013,5,Maig,13,16,Tarda,Desconegut,0,1,0,1,2,"4580775,80","427717,21"
2013S001831,4,Les Corts,41-4-19,les Corts,278302,Reina Maria Cristina,9999 9999,Dilluns,1,Laboral,2013,3,Març,11,09,Matí,Desconegut,0,1,0,1,2,"4582252,26","427058,20"
2013S001241,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0587X0587X,Dilluns,1,Laboral,2013,2,Febrer,18,14,Tarda,Desconegut,0,1,0,1,2,"4582307,45","427421,02"
2013S000331,4,Les Corts,41-4-19,les Corts,172403,Joan Güell,0212 0214,Dimarts,2,Laboral,2013,1,Gener,15,20,Tarda,Desconegut,0,1,0,1,1,"4582001,67","427241,68"
2013S006658,4,Les Corts,41-4-19,les Corts,186907,Lluçà,0038 0040,Divendres,5,Laboral,2013,9,Setembre,20,13,Matí,Desconegut,0,0,0,0,1,"4581587,07","427324,30"
2013S006227,4,Les Corts,41-4-19,les Corts,84907,Comas,9999 9999,Dimarts,2,Laboral,2013,9,Setembre,3,18,Tarda,Desconegut,0,0,0,0,2,"4581885,54","427263,02"
2013S008351,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0632 0632,Divendres,5,Laboral,2013,11,Novembre,22,00,Nit,Desconegut,0,1,0,1,2,"4582551,53","427855,84"
2013S001371,4,Les Corts,41-4-19,les Corts,343903,Corts,0265 0267,Divendres,5,Laboral,2013,2,Febrer,22,09,Matí,Desconegut,0,1,0,1,2,"4581953,02","427517,77"
2013S005446,4,Les Corts,41-4-19,les Corts,343903,Corts,0269 0269,Divendres,5,Laboral,2013,7,Juliol,26,07,Matí,Desconegut,0,0,0,0,1,"4581974,95","427544,09"
2013S007181,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0644 0644,Dijous,4,Laboral,2013,10,Octubre,10,09,Matí,Desconegut,0,1,0,1,2,"4582486,86","427622,52"
2013S002417,4,Les Corts,41-4-19,les Corts,320704,Sarrià,0101 0101,Dijous,4,Laboral,2013,4,Abril,4,16,Tarda,Transitar a peu per la calçada,0,1,0,1,1,"4582594,92","427704,77"
2013S000564,4,Les Corts,41-4-19,les Corts,343903,Corts,0221 0223,Dijous,4,Laboral,2013,1,Gener,24,07,Matí,Desconegut,0,1,0,1,2,"4581758,42","427289,88"
2013S001797,4,Les Corts,41-4-19,les Corts,343903,Corts,0227 0227,Dissabte,6,Laboral,2013,3,Març,9,11,Matí,Desconegut,0,1,0,1,2,"4581771,26","427305,08"
2013S000123,4,Les Corts,41-4-19,les Corts,199909,Marquès de Sentmenat,0099X0099X,Dilluns,1,Laboral,2013,1,Gener,7,13,Matí,Desconegut,0,2,0,2,2,"4581907,64","428268,62"
2013S003804,4,Les Corts,41-4-19,les Corts,40300,Berlín,0027 0027,Dilluns,1,Laboral,2013,5,Maig,27,10,Matí,Desconegut,0,1,0,1,2,"4581602,92","427893,47"
2013S006435,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0543 0543,Dijous,4,Laboral,2013,9,Setembre,12,09,Matí,Desconegut,0,1,0,1,2,"4582447,26","427857,54"
2013S003332,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0493 0495,Dimecres,3,Laboral,2013,5,Maig,8,12,Matí,Desconegut,0,2,0,2,3,"4582621,48","428350,28"
2013S001863,4,Les Corts,41-4-19,les Corts,343903,Corts,0317 0317,Dimarts,2,Laboral,2013,3,Març,12,09,Matí,Desconegut,0,2,0,2,2,"4582188,05","427839,87"
2013S005235,3,Sants-Montjuïc,34-3-18,Sants,231502,Numància,0026 0026,Dijous,4,Laboral,2013,7,Juliol,18,11,Matí,Desconegut,0,1,0,1,1,"4581558,95","428115,80"
2013S002445,4,Les Corts,41-4-19,les Corts,368201,Guitard,0055 0055,Divendres,5,Laboral,2013,4,Abril,5,17,Tarda,Desconegut,0,2,0,2,2,"4581676,46","427834,18"
2013S007414,4,Les Corts,41-4-19,les Corts,343903,Corts,0322 0322,Divendres,5,Laboral,2013,10,Octubre,18,18,Tarda,Desconegut,0,1,0,1,2,"4582259,12","427968,50"
2013S007813,4,Les Corts,41-4-19,les Corts,343903,Corts,0328 0328,Divendres,5,Laboral,2013,11,Novembre,1,18,Tarda,Desconegut,0,1,0,1,2,"4582275,37","427989,27"
2013S000658,4,Les Corts,41-4-19,les Corts,107004,Equador,0047 0049,Diumenge,7,Laboral,2013,1,Gener,27,21,Tarda,Desconegut,0,0,0,0,4,"4581985,18","428065,04"
2013S006351,4,Les Corts,41-4-19,les Corts,320704,Sarrià,0079 0079,Dissabte,6,Laboral,2013,9,Setembre,7,21,Tarda,Desconegut,0,1,0,1,2,"4582521,08","428053,57"
2013S007245,4,Les Corts,41-4-19,les Corts,110803,Entença,0215 0217,Dissabte,6,Laboral,2013,10,Octubre,12,03,Nit,Desconegut,0,1,0,1,2,"4581993,45","428222,98"
2013S006378,4,Les Corts,43-4-21,Pedralbes,102500,Doctor Joaquín Albarrán,0002V0002V,Dilluns,1,Laboral,2013,9,Setembre,9,08,Matí,Desconegut,0,1,0,1,2,"4582397,04","425428,23"
2013S009228,4,Les Corts,43-4-21,Pedralbes,144601,Diagonal,0686 0686,Divendres,5,Laboral,2013,12,Desembre,13,19,Tarda,Desconegut,0,1,0,1,2,"4582040,68","426292,20"
2013S008475,4,Les Corts,43-4-21,Pedralbes,328003,Sor Eulàlia d'Anzizu,0013 0015,Dimarts,2,Laboral,2013,11,Novembre,26,14,Tarda,Desconegut,0,2,0,2,2,"4582194,52","425531,40"
2013S000560,4,Les Corts,43-4-21,Pedralbes,336908,Tòquio,0009I0009I,Dijous,4,Laboral,2013,1,Gener,24,06,Matí,Desconegut,0,0,0,0,1,"4582607,42","426313,36"
2013S004645,4,Les Corts,43-4-21,Pedralbes,115400,Esplugues,0083 0083,Dimecres,3,Laboral,2013,6,Juny,26,12,Matí,Desconegut,0,1,0,1,1,"4582484,84","425567,96"
2013S004218,4,Les Corts,43-4-21,Pedralbes,244300,Pius XII,0006 0006,Dilluns,1,Laboral,2013,6,Juny,10,09,Matí,Desconegut,0,2,0,2,2,"4582154,68","426585,24"
2013S008506,4,Les Corts,43-4-21,Pedralbes,359200,Pedralbes,0050X0050X,Dimecres,3,Laboral,2013,11,Novembre,27,12,Matí,Desconegut,0,1,0,1,2,"4582726,25","426082,27"
2013S000914,4,Les Corts,43-4-21,Pedralbes,333400,González Tablas,0003B0003B,Dimecres,3,Laboral,2013,2,Febrer,6,08,Matí,Desconegut,0,1,0,1,2,"4581910,76","425564,02"
2013S006846,4,Les Corts,43-4-21,Pedralbes,21703,Ardena,0017 0017,Divendres,5,Laboral,2013,9,Setembre,27,15,Tarda,Desconegut,0,1,0,1,2,"4582582,43","425439,89"
2013S007920,4,Les Corts,43-4-21,Pedralbes,14402,Joan Obiols,0015 0017,Dimecres,3,Laboral,2013,11,Novembre,6,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4582131,03","425923,85"
2013S005728,4,Les Corts,43-4-21,Pedralbes,52707,Cavallers,0019 0019,Dimarts,2,Laboral,2013,8,Agost,6,09,Matí,Desconegut,0,1,0,1,2,"4582263,46","425488,98"
2013S001173,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,66508,Carles III,0071 0071,Divendres,5,Laboral,2013,2,Febrer,15,10,Matí,Desconegut,0,1,0,1,2,"4581866,10","427003,66"
2013S001190,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,66508,Carles III,0107B0107B,Divendres,5,Laboral,2013,2,Febrer,15,18,Tarda,Desconegut,0,1,0,1,2,"4582171,98","427005,07"
2013S002000,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,66508,Carles III,0107B0107B,Dissabte,6,Laboral,2013,3,Març,16,05,Nit,Desconegut,0,0,0,0,2,"4582171,98","427005,07"
2013S001073,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,100708,Arístides Maillol,0006 0018,Dimarts,2,Laboral,2013,2,Febrer,12,08,Matí,Desconegut,0,2,0,2,2,"4581211,03","426438,47"
2013S003893,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,144601,Diagonal,0639 0639,Dijous,4,Laboral,2013,5,Maig,30,08,Matí,Desconegut,0,2,0,2,3,"4582036,97","426556,21"
2013S007770,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,144601,Diagonal,0641 0641,Dijous,4,Laboral,2013,10,Octubre,31,11,Matí,Desobeir el senyal del semàfor,0,2,0,2,1,"4582017,83","426497,30"
2013S002005,4,Les Corts,43-4-21,Pedralbes,193108,Manuel Girona,0056 0056,Diumenge,7,Laboral,2013,3,Març,17,08,Matí,Desconegut,0,2,0,2,2,"4582566,99","426881,29"
2013S008318,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,247353,Pascual i Vila,0009 0009,Dimecres,3,Laboral,2013,11,Novembre,20,23,Nit,Desconegut,0,1,0,1,2,"4581707,12","426141,10"
2013S004162,4,Les Corts,43-4-21,Pedralbes,144601,Diagonal,0674 0674,Divendres,5,Laboral,2013,6,Juny,7,14,Tarda,Desconegut,0,1,0,1,1,"4582213,89","426787,71"
2013S007483,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,285002,Sabino Arana,0002 0002,Dilluns,1,Laboral,2013,10,Octubre,21,16,Tarda,Desconegut,0,1,0,1,2,"4581949,50","426987,87"
2013S006075,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,285002,Sabino Arana,0020X0020X,Dissabte,6,Laboral,2013,8,Agost,24,20,Tarda,Desconegut,0,0,0,0,2,"4581909,94","426858,29"
2013S009109,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,144601,Diagonal,0653 0659,Dimarts,2,Laboral,2013,12,Desembre,17,10,Matí,Desconegut,0,1,0,1,2,"4581756,34","425678,59"
2013S006813,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,339815,Torre Melina,0002 0002,Dijous,4,Laboral,2013,9,Setembre,26,14,Tarda,Desconegut,0,1,0,1,2,"4580914,55","425769,92"
2013S005961,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,700811,Albert Bastardas,0031 0033,Diumenge,7,Laboral,2013,8,Agost,18,22,Nit,Desconegut,0,2,0,2,3,"4581513,38","425358,03"
2013S006741,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,66508,Carles III,0069 0069,Dilluns,1,Laboral,2013,9,Setembre,23,16,Tarda,Desconegut,0,1,0,1,2,"4581796,82","427019,05"
2013S007428,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,66508,Carles III,0045 0045,Dissabte,6,Laboral,2013,10,Octubre,19,01,Nit,Desconegut,0,1,0,1,2,"4581577,23","427069,54"
2013S000477,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,282252,Blanca,0001 0003,Dilluns,1,Laboral,2013,1,Gener,21,12,Matí,Desconegut,0,1,0,1,2,"4581067,50","426561,94"
2013S005784,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,207202,Mejía Lequerica,0034 0034,Dijous,4,Laboral,2013,8,Agost,8,13,Matí,Desconegut,0,1,0,1,2,"4581739,82","426918,69"
2013S009006,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,7258,Martí i Franquès,0001 0001,Divendres,5,Laboral,2013,12,Desembre,13,17,Tarda,Desconegut,0,1,0,1,2,"4581884,77","426263,01"
2013S001898,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,32700,Balmes,0229 0231,Dimecres,3,Laboral,2013,3,Març,13,14,Tarda,Desconegut,0,2,0,2,2,"4583408,05","428984,80"
2013S000811,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,222501,Moià,0018 0018,Dissabte,6,Laboral,2013,2,Febrer,2,03,Nit,Desconegut,0,1,0,1,2,"4582937,35","429043,18"
2013S005041,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,28000,Augusta,0055 0057,Dijous,4,Laboral,2013,7,Juliol,11,09,Matí,Desconegut,0,1,0,1,2,"4583317,79","429214,80"
2013S008713,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,223606,Muntaner,0305 0305,Dimarts,2,Laboral,2013,12,Desembre,3,20,Tarda,Desconegut,0,2,0,2,2,"4583159,82","428590,20"
2013S000389,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,28000,Augusta,0089 0091,Dijous,4,Laboral,2013,1,Gener,17,20,Tarda,Desconegut,0,1,0,1,2,"4583603,64","428949,58"
2013S002662,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,70607,Casanova,0250 0250,Dissabte,6,Laboral,2013,4,Abril,13,08,Matí,Desconegut,0,1,0,1,2,"4582832,05","428751,66"
2013S005872,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,144601,Diagonal,0580 0580,Dimarts,2,Laboral,2013,8,Agost,13,15,Tarda,Desconegut,0,2,0,2,2,"4582831,19","428774,56"
2013S002741,5,Sarrià-Sant Gervasi,51-5-26,Sant Gervasi - Galvany,32700,Balmes,0262 0262,Dimarts,2,Laboral,2013,4,Abril,16,20,Tarda,Desconegut,0,1,0,1,2,"4583554,16","428860,25"
